what,0.0,0.5,0
is,0.5,0.7000000000000001,0
his,0.7000000000000001,0.9,0
income,0.9,1.2,0
a,1.2,2.1,0
man,2.1,2.4,0
must,2.4,2.7,0
prove,2.7,3.0,0
his,3.0,3.3,0
worth,3.3,3.6,0
in,3.6,3.8,0
some,3.8,4.1,0
way,4.1,4.3,0
I,4.3,5.6,0
haven't,5.6,5.9,0
sent,5.9,6.3,0
him,6.3,6.3,0
away,6.3,6.5,0
at,6.5,6.8,0
all,6.8,6.8,0
yet,6.8,7.3,0
she,7.3,8.0,0
said,8.0,8.2,0
he's,8.2,9.2,0
only,9.2,9.3,0
just,9.3,9.6,0
come,9.6,10.0,0
he's,10.0,10.7,0
been,10.7,10.9,0
very,10.9,11.2,0
kind,11.2,11.4,0
to,11.4,11.6,0
me,11.6,11.8,0
and,11.8,12.0,0
I'm,12.0,12.2,0
sure,12.2,12.5,0
you'll,12.5,12.7,0
love,12.7,12.9,0
him,12.9,13.2,0
well,13.2,14.4,0
well,14.4,14.5,0
we'll,14.5,15.0,0
arrange,15.0,15.2,0
something,15.2,15.7,0
for,15.7,15.9,0
him,15.9,16.2,0
