here's,0.0,0.5,0
something,0.5,0.8,0
I,0.8,0.9,0
can,0.9,1.1,0
tell,1.1,1.3,0
you,1.3,1.5,0
now,1.5,1.7000000000000002,0
we've,1.7000000000000002,2.6,0
too,2.6,2.9,0
high,2.9,3.2,0
class,3.2,3.6,0
Gold,3.6,4.0,0
Leaf,4.0,4.3,0
gamblers,4.3,4.9,0
aboard,4.9,5.3,0
do,5.3,5.9,0
you,5.9,6.0,0
know,6.0,6.2,0
that,6.2,6.4,0
you,6.4,7.3,0
are,7.3,7.4,0
they,7.4,7.7,0
shac,7.7,8.9,0
and,8.9,9.2,0
dud,9.2,9.3,0
ardley,9.3,9.7,0
every,9.7,10.9,0
detective,10.9,11.2,0
in,11.2,11.5,0
Greater,11.5,11.9,0
New,11.9,12.0,0
York,12.0,12.2,0
knows,12.2,12.6,0
them,12.6,12.8,0
