STUTTER,0.1,1.663174603174602,4
Peter,1.663174603174602,2.163174603174602,0
had,2.163174603174602,2.3631746031746017,0
asked,2.3631746031746017,2.563174603174602,0
him,2.563174603174602,2.663174603174602,0
if,2.663174603174602,2.763174603174602,0
course,2.763174603174602,3.063174603174602,0
for,3.063174603174602,3.263174603174602,0
Matthew,3.263174603174602,3.563174603174602,0
Cuthbert,3.563174603174602,3.8631746031746017,0
had,3.8631746031746017,4.1631746031746015,0
never,4.1631746031746015,4.463174603174602,0
been,4.463174603174602,4.563174603174602,0
known,4.563174603174602,4.863174603174602,0
to,4.863174603174602,4.963174603174602,0
volunteer,4.963174603174602,5.563174603174602,0
information,5.563174603174602,5.6631746031746015,0
about,5.6631746031746015,6.1631746031746015,0
anything,6.1631746031746015,6.463174603174602,0
in,6.463174603174602,6.863174603174602,0
STUTTER,6.863174603174602,8.226712018140589,4
his,8.226712018140589,8.426712018140588,0
whole,8.426712018140588,8.526712018140588,0
life,8.526712018140588,8.626712018140587,0
and,8.626712018140587,9.926712018140588,0
yet,9.926712018140588,10.226712018140589,0
here,10.226712018140589,10.926712018140588,0
was,10.926712018140588,11.026712018140588,0
Matthew,11.026712018140588,11.426712018140588,0
Cuthbert,11.426712018140588,11.726712018140589,0
at,11.726712018140589,12.226712018140589,0
half,12.226712018140589,12.626712018140587,0
past,12.626712018140587,12.826712018140588,0
3,12.826712018140588,13.226712018140589,0
on,13.226712018140589,13.326712018140588,0
the,13.326712018140588,13.526712018140588,0
afternoon,13.526712018140588,13.626712018140587,0
STUTTER,13.626712018140587,14.939954648526076,4
of,14.939954648526076,15.339954648526076,0
a,15.339954648526076,15.439954648526076,0
busy,15.439954648526076,15.739954648526076,0
day,15.739954648526076,15.939954648526076,0
possibly,15.939954648526076,16.939954648526076,0
driving,16.939954648526076,17.339954648526074,0
over,17.339954648526074,17.63995464852608,0
the,17.63995464852608,17.839954648526074,0
Halo,17.839954648526074,18.13995464852608,0
and,18.13995464852608,18.239954648526076,0
up,18.239954648526076,18.439954648526076,0
the,18.439954648526076,18.63995464852608,0
hill,18.63995464852608,18.63995464852608,0
