Orthodoxy,0.1,1.0,0
except,1.0,1.5,0
the,1.5,1.6,0
correlation,1.6,2.3,0
and,2.3,2.4,0
equivalence,2.4,3.0,0
of,3.0,3.0,0
horses,3.0,3.5,0
gravitation,3.5,4.9,0
is,4.9,5.0,0
one,5.0,5.2,0
of,5.2,5.3,0
these,5.3,5.3,0
forces,5.3,5.8,0
all,5.8,7.1,0
other,7.1,7.4,0
forces,7.4,7.7,0
have,7.7,8.0,0
phenomena,8.0,8.5,0
of,8.5,8.6,0
repulsion,8.6,9.1,0
and,9.1,9.5,0
of,9.5,9.7,0
inertness,9.7,10.1,0
irrespective,10.1,11.0,0
of,11.0,11.1,0
distance,11.1,11.7,0
as,11.7,12.2,0
well,12.2,12.4,0
as,12.4,12.6,0
of,12.6,12.8,0
attraction,12.8,13.5,0
