he,0.0,0.4,0
walked,0.4,0.7000000000000001,0
into,0.7000000000000001,0.9,0
the,0.9,1.0,0
lodge,1.0,1.5,0
and,1.5,2.2,0
took,2.2,2.3,0
his,2.3,2.5,0
seat,2.5,2.7,0
with,2.7,2.9,0
STUTTER,2.9,3.08,5
gravity,3.08,3.68,0
recorded,3.68,4.68,0
admirably,4.68,5.38,0
with,5.38,5.68,0
a,5.68,5.88,0
deportment,5.88,6.38,0
of,6.38,6.48,0
his,6.48,6.68,0
STUTTER,6.68,8.953015873015874,4
hosts,8.953015873015874,9.453015873015874,0
I,10.353015873015874,10.653015873015875,0
hate,10.653015873015875,10.953015873015874,0
to,10.953015873015874,11.053015873015873,0
but,11.053015873015873,11.253015873015874,0
searching,11.253015873015874,11.553015873015873,0
Glenn,11.553015873015873,11.753015873015874,0
suffice,11.753015873015874,12.453015873015874,0
to,12.453015873015874,12.653015873015875,0
tell,12.653015873015875,12.853015873015874,0
him,12.853015873015874,13.053015873015873,0
that,13.053015873015873,13.153015873015875,0
STUTTER,13.153015873015875,15.164716553287981,3
the,15.164716553287981,15.86471655328798,0
Wonka,15.86471655328798,16.264716553287982,0
Still,16.264716553287982,16.56471655328798,0
Remains,16.56471655328798,17.06471655328798,0
where,17.06471655328798,17.16471655328798,0
he,17.16471655328798,17.264716553287982,0
had,17.264716553287982,17.46471655328798,0
left,17.46471655328798,17.66471655328798,0
him,17.66471655328798,18.06471655328798,0
