on,0.2,0.7000000000000001,0
the,0.7000000000000001,0.8,0
following,0.8,1.1,0
morning,1.1,1.4,0
as,1.4,1.9,0
the,1.9,2.0,0
orderly,2.0,2.5,0
citizens,2.5,3.0,0
when,3.0,3.2,0
did,3.2,3.3,0
their,3.3,3.5,0
way,3.5,3.6,0
to,3.6,3.8,0
church,3.8,3.8,0
pass,3.8,4.6,0
the,4.6,4.8,0
widows,4.8,5.0,0
Abode,5.0,5.5,0
there,5.5,6.4,0
sober,6.4,6.7,0
face,6.7,6.9,0
is,6.9,7.2,0
relaxed,7.2,7.7,0
at,7.7,7.8,0
beholding,7.8,8.3,0
over,8.3,8.6,0
her,8.6,8.8,0
front,8.8,9.1,0
door,9.1,9.4,0
the,9.4,10.1,0
well-known,10.1,10.5,0
guilt,10.5,11.2,0
mortar,11.2,11.6,0
and,11.6,11.8,0
pestle,11.8,12.1,0
which,12.1,12.4,0
usually,12.4,12.7,0
stood,12.7,13.2,0
on,13.2,13.6,0
the,13.6,13.7,0
top,13.7,13.8,0
of,13.8,14.0,0
a,14.0,14.1,0
pole,14.1,14.3,0
on,14.3,14.5,0
the,14.5,14.6,0
opposite,14.6,15.0,0
corner,15.0,15.2,0
