he,0.0,0.4,0
STUTTER,0.4,1.293015873015873,2
went,1.293015873015873,1.4930158730158731,0
on,1.4930158730158731,1.4930158730158731,0
telling,1.4930158730158731,1.893015873015873,0
about,1.893015873015873,2.193015873015873,0
the,2.193015873015873,2.293015873015873,0
appearance,2.293015873015873,2.593015873015873,0
of,2.593015873015873,2.993015873015873,0
Gabriel,2.993015873015873,3.593015873015873,0
and,3.593015873015873,4.193015873015873,0
preaching,4.193015873015873,4.693015873015873,0
the,4.693015873015873,4.793015873015873,0
doctrines,4.793015873015873,5.293015873015873,0
which,5.293015873015873,5.393015873015873,0
he,5.393015873015873,5.693015873015873,0
said,5.693015873015873,5.993015873015873,0
the,5.993015873015873,6.093015873015873,0
angel,6.093015873015873,6.393015873015873,0
had,6.393015873015873,6.793015873015873,0
ordered,6.793015873015873,7.093015873015873,0
him,7.093015873015873,7.193015873015873,0
to,7.193015873015873,7.493015873015873,0
teach,7.493015873015873,7.693015873015873,0
the,7.693015873015873,7.893015873015873,0
people,7.893015873015873,8.093015873015872,0
