he,0.1,0.4,0
didn't,0.4,0.6000000000000001,0
like,0.6000000000000001,0.9,0
to,0.9,1.0,0
admit,1.0,1.3,0
that,1.3,1.6,0
he,1.6,1.7000000000000002,0
couldn't,1.7000000000000002,2.1,0
recall,2.1,2.4,0
those,2.4,2.9,0
two,2.9,3.1,0
STUTTER,3.1,3.64,5
of,3.64,3.9400000000000004,0
cheb,3.9400000000000004,4.24,0
X,4.24,4.44,0
STUTTER,4.44,6.723219954648525,3
did,6.723219954648525,7.523219954648525,0
you,7.523219954648525,7.623219954648524,0
say,7.623219954648524,7.823219954648525,0
you're,7.823219954648525,8.123219954648524,0
fighting,8.123219954648524,8.523219954648525,0
cousin,8.523219954648525,9.023219954648525,0
he,9.023219954648525,9.123219954648524,0
asked,9.123219954648524,9.523219954648525,0
any,9.523219954648525,9.823219954648525,0
visiting,9.823219954648525,10.423219954648525,0
way,10.423219954648525,10.723219954648524,0
that,11.823219954648525,12.223219954648524,0
is,12.223219954648524,12.323219954648525,0
what,12.323219954648525,12.523219954648525,0
I,12.523219954648525,12.523219954648525,0
said,12.523219954648525,12.623219954648524,0
replied,12.623219954648524,13.223219954648524,0
Chubbuck,13.223219954648524,13.723219954648524,0
he,13.723219954648524,14.223219954648524,0
is,14.223219954648524,14.423219954648525,0
Scrapper,14.423219954648525,14.923219954648525,0
the,14.923219954648525,15.123219954648524,0
Kingbird,15.123219954648524,15.823219954648525,0
as,15.823219954648525,15.923219954648525,0
of,15.923219954648525,16.123219954648526,0
course,16.123219954648526,16.223219954648524,0
you,16.223219954648524,16.423219954648523,0
know,16.423219954648523,16.623219954648526,0
