with,0.30000000000000004,0.7000000000000001,0
fingers,0.7000000000000001,1.2,0
that,1.2,1.3,0
were,1.3,1.6,0
almost,1.6,1.9,0
reverent,1.9,2.6,0
in,2.6,2.6,0
their,2.6,2.8,0
appreciation,2.8,3.0,0
STUTTER,3.0,4.98,5
Collector,4.98,5.48,0
reached,5.48,5.880000000000001,0
for,5.880000000000001,5.98,0
the,5.98,6.080000000000001,0
teapot,6.080000000000001,6.680000000000001,0
STUTTER,6.680000000000001,7.783083900226758,2
his,7.783083900226758,8.383083900226758,0
eyes,8.383083900226758,8.583083900226757,0
sparkled,8.583083900226757,9.283083900226757,0
really,9.283083900226757,10.383083900226758,0
look,10.383083900226758,10.783083900226758,0
what,10.783083900226758,10.983083900226758,0
a,10.983083900226758,11.083083900226757,0
beauty,11.083083900226757,11.483083900226758,0
I,11.483083900226758,12.183083900226757,0
did,12.183083900226757,12.383083900226758,0
the,12.383083900226758,12.483083900226758,0
lowest,12.483083900226758,12.883083900226758,0
off,12.883083900226758,13.083083900226757,0
to,13.083083900226757,13.483083900226758,0
the,13.483083900226758,13.583083900226757,0
real,13.583083900226757,13.983083900226758,0
thing,13.983083900226758,14.183083900226757,0
the,14.183083900226757,14.683083900226757,0
genuine,14.683083900226757,15.283083900226758,0
trusoft,15.283083900226758,15.883083900226758,0
paste,15.883083900226758,16.48308390022676,0
