with,0.2,0.7000000000000001,0
a,0.7000000000000001,0.7000000000000001,0
little,0.7000000000000001,0.9,0
outward,0.9,1.3,0
fling,1.3,1.8,0
of,1.8,1.9,0
her,1.9,2.1,0
two,2.1,2.3,0
hands,2.3,2.7,0
STUTTER,2.7,4.770385487528345,4
Alice,4.770385487528345,5.270385487528345,0
Gregory,5.270385487528345,5.470385487528345,0
stepped,5.470385487528345,5.970385487528345,0
back,5.970385487528345,6.270385487528345,0
her,6.270385487528345,6.8703854875283445,0
face,6.8703854875283445,7.170385487528344,0
a,7.170385487528344,7.270385487528345,0
grown,7.270385487528345,7.570385487528345,0
white,7.570385487528345,7.770385487528345,0
again,7.770385487528345,8.070385487528345,0
I,8.070385487528345,8.970385487528345,0
STUTTER,8.970385487528345,9.666984126984127,2
beg,9.666984126984127,9.966984126984126,0
your,9.966984126984126,10.166984126984127,0
pardon,10.166984126984127,10.266984126984127,0
of,10.266984126984127,10.766984126984127,0
course,10.766984126984127,11.166984126984127,0
she,11.166984126984127,11.766984126984127,0
said,11.766984126984127,11.866984126984127,0
in,11.866984126984127,12.166984126984127,0
a,12.166984126984127,12.166984126984127,0
voice,12.166984126984127,12.366984126984127,0
that,12.366984126984127,12.566984126984128,0
was,12.566984126984128,12.666984126984127,0
bitterly,12.666984126984127,13.066984126984128,0
quiet,13.066984126984128,13.566984126984128,0
I,13.566984126984128,14.066984126984128,0
should,14.066984126984128,14.266984126984127,0
not,14.266984126984127,14.466984126984126,0
have,14.466984126984126,14.566984126984128,0
spoken,14.566984126984128,14.766984126984127,0
so,14.766984126984127,15.066984126984128,0
