a,0.30000000000000004,0.7000000000000001,0
radical,0.7000000000000001,0.9,0
does,0.9,1.4,0
not,1.4,1.6,0
mean,1.6,1.8,0
a,1.8,1.9,0
man,1.9,2.1,0
who,2.1,2.4,0
lives,2.4,2.7,0
on,2.7,2.7,0
radishes,2.7,3.3,0
remarked,3.3,4.2,0
crook,4.2,4.6,0
with,4.6,4.9,0
some,4.9,5.1,0
impatience,5.1,5.7,0
and,6.7,7.1,0
a,7.1,7.1,0
conservative,7.1,7.5,0
does,7.5,8.6,0
not,8.6,8.8,0
mean,8.8,9.1,0
a,9.1,9.1,0
man,9.1,9.3,0
who,9.3,9.5,0
preserves,9.5,10.0,0
Jam,10.0,10.2,0
neither,11.8,12.4,0
I,12.4,12.8,0
assure,12.8,13.2,0
you,13.2,13.5,0
