has,0.0,0.5,0
Fort,0.5,0.7000000000000001,0
STUTTER,0.7000000000000001,1.2399999999999984,5
places,1.2399999999999984,1.7399999999999984,0
I,1.7399999999999984,1.9399999999999986,0
like,1.9399999999999986,2.2399999999999984,0
them,2.2399999999999984,2.5399999999999983,0
they're,2.5399999999999983,3.1399999999999983,0
suitable,3.1399999999999983,3.6399999999999983,0
for,3.6399999999999983,3.8399999999999985,0
meditation,3.8399999999999985,4.339999999999998,0
I,4.339999999999998,4.839999999999998,0
am,4.839999999999998,4.939999999999999,0
accustomed,4.939999999999999,5.339999999999998,0
to,5.339999999999998,5.639999999999999,0
sleeping,5.639999999999999,5.839999999999998,0
in,5.839999999999998,6.239999999999998,0
the,6.239999999999998,6.339999999999998,0
open,6.339999999999998,6.439999999999999,0
air,6.439999999999999,6.739999999999998,0
STUTTER,6.739999999999998,9.267392290249433,4
and,9.267392290249433,9.467392290249432,0
I,9.467392290249432,9.667392290249433,0
have,9.667392290249433,9.767392290249433,0
learned,9.767392290249433,10.167392290249433,0
never,10.167392290249433,10.267392290249433,0
to,10.267392290249433,10.467392290249432,0
be,10.467392290249432,10.567392290249433,0
anxious,10.567392290249433,10.967392290249432,0
about,10.967392290249432,11.267392290249433,0
my,11.267392290249433,11.567392290249433,0
life,11.567392290249433,11.967392290249432,0
