all,0.0,0.30000000000000004,0
the,0.30000000000000004,0.5,0
world,0.5,1.0,0
could,1.0,1.2,0
not,1.2,1.3,0
persuade,1.3,2.0,0
me,2.0,2.1,0
out,2.1,2.3,0
of,2.3,2.5,0
them,2.5,2.8,0
Roberto,2.8,3.6,0
and,3.6,3.8,0
Sebastian,3.8,4.5,0
and,4.5,4.6,0
half,4.6,4.8,0
a,4.8,4.9,0
dozen,4.9,5.0,0
more,5.0,5.4,0
of,5.4,5.6,0
than,5.6,5.7,0
when,5.7,6.0,0
did,6.0,6.1,0
to,6.1,6.2,0
Fitz,6.2,6.8,0
to,6.8,7.4,0
be,7.4,7.5,0
sure,7.5,7.7,0
there,7.7,7.9,0
was,7.9,8.0,0
no,8.0,8.1,0
occasion,8.1,8.4,0
for,8.4,8.6,0
that,8.6,9.0,0
I,9.0,9.5,0
said,9.5,9.8,0
myself,9.8,10.2,0
there,10.2,10.8,0
was,10.8,10.9,0
no,10.9,11.0,0
need,11.0,11.1,0
of,11.1,11.3,0
that,11.3,11.4,0
