yes,0.0,0.6000000000000001,0
sir,0.6000000000000001,0.8,0
so,0.8,1.2,0
the,1.2,1.3,0
valet,1.3,1.6,0
hastily,1.6,2.2,0
is,2.2,2.9,0
it,2.9,3.0,0
real,3.0,3.5,0
gray,3.5,3.8,0
insisted,3.8,4.5,0
the,4.5,4.6,0
visitor,4.6,5.0,0
pull,5.0,5.4,0
one,5.4,5.6,0
out,5.6,5.7,0
and,5.7,6.0,0
see,6.0,6.2,0
the,6.2,7.2,0
startled,7.2,7.6,0
Fisher,7.6,8.0,0
Drew,8.0,8.2,0
back,8.2,8.5,0
with,8.5,8.7,0
an,8.7,8.8,0
apologetic,8.8,9.5,0
smile,9.5,9.8,0
I,9.8,10.5,0
couldn't,10.5,10.9,0
think,10.9,11.1,0
of,11.1,11.2,0
doing,11.2,11.5,0
a,11.5,11.5,0
thing,11.5,11.7,0
like,11.7,11.8,0
that,11.8,12.0,0
sir,12.0,12.4,0
oh,12.4,13.2,0
you,13.2,13.5,0
couldn't,13.5,14.1,0
near,14.1,14.6,0
the,14.6,14.7,0
visitor,14.7,15.1,0
