special,0.1,0.7000000000000001,0
service,0.7000000000000001,1.0,0
department,1.0,1.6,0
STUTTER,1.6,2.8599999999999985,5
Yard,2.8599999999999985,3.159999999999999,0
Whitehall,3.159999999999999,3.9599999999999986,0
he,3.9599999999999986,5.059999999999999,0
put,5.059999999999999,5.259999999999999,0
it,5.259999999999999,5.3599999999999985,0
STUTTER,5.3599999999999985,6.651247165532879,2
in,6.651247165532879,6.651247165532879,0
his,6.651247165532879,7.151247165532879,0
pocket,7.151247165532879,7.351247165532879,0
and,7.351247165532879,7.751247165532879,0
went,7.751247165532879,7.9512471655328785,0
from,7.9512471655328785,8.15124716553288,0
the,8.15124716553288,8.351247165532879,0
room,8.351247165532879,8.551247165532878,0
to,8.551247165532878,8.75124716553288,0
change,8.75124716553288,8.951247165532878,0
large,8.951247165532878,10.15124716553288,0
is,10.15124716553288,10.25124716553288,0
the,10.25124716553288,10.351247165532879,0
house,10.351247165532879,10.551247165532878,0
was,10.551247165532878,11.051247165532878,0
Cara,11.051247165532878,11.351247165532879,0
did,11.351247165532879,11.551247165532878,0
not,11.551247165532878,11.75124716553288,0
employ,11.75124716553288,11.951247165532878,0
a,11.951247165532878,12.051247165532878,0
regular,12.051247165532878,12.551247165532878,0
STUTTER,12.551247165532878,13.271247165532879,5
of,13.271247165532879,13.371247165532878,0
servants,13.371247165532878,13.871247165532878,0
a,13.871247165532878,14.47124716553288,0
maid,14.47124716553288,14.871247165532878,0
and,14.871247165532878,14.97124716553288,0
valet,14.97124716553288,15.07124716553288,0
comprise,15.07124716553288,15.97124716553288,0
the,15.97124716553288,16.17124716553288,0
whole,16.17124716553288,16.47124716553288,0
if,16.47124716553288,16.57124716553288,0
the,16.57124716553288,16.771247165532877,0
indoor,16.771247165532877,17.07124716553288,0
staff,17.07124716553288,17.47124716553288,0
