but,0.0,0.4,0
when,0.4,0.5,0
she,0.5,0.6000000000000001,0
asked,0.6000000000000001,1.1,0
for,1.1,1.2,0
something,1.2,1.6,0
good,1.6,1.8,0
bent,1.8,2.1,0
more,2.1,2.3,0
than,2.3,2.5,0
STUTTER,2.5,3.04,5
to,3.04,3.14,0
her,3.14,3.3400000000000003,0
it,3.3400000000000003,3.9400000000000004,0
was,3.9400000000000004,4.140000000000001,0
refused,4.140000000000001,4.74,0
of,4.74,4.94,0
course,4.94,5.04,0
she,5.04,6.04,0
had,6.04,6.04,0
gone,6.04,6.24,0
through,6.24,6.54,0
all,6.54,6.84,0
STUTTER,6.84,7.618956916099773,3
sorts,7.618956916099773,7.9189569160997735,0
of,7.9189569160997735,8.218956916099774,0
humiliation,8.218956916099774,9.118956916099773,0
to,9.118956916099773,9.518956916099773,0
get,9.518956916099773,9.718956916099772,0
him,9.718956916099772,9.818956916099774,0
that,9.818956916099774,9.918956916099773,0
money,9.918956916099773,10.218956916099772,0
and,10.218956916099772,10.818956916099774,0
this,10.818956916099774,11.118956916099773,0
was,11.118956916099773,11.518956916099773,0
the,11.518956916099773,11.618956916099773,0
Gratitude,11.618956916099773,12.318956916099774,0
she,12.318956916099774,12.418956916099773,0
receive,12.418956916099773,13.018956916099773,0
Graham,13.918956916099773,14.518956916099773,0
listened,14.518956916099773,14.918956916099773,0
