also,0.0,0.7000000000000001,0
he,0.7000000000000001,0.9,0
promised,0.9,1.3,0
to,1.3,1.4,0
be,1.4,1.6,0
sole,1.6,2.0,0
heir,2.0,2.3,0
to,2.3,2.5,0
a,2.5,2.6,0
great,2.6,2.9,0
business,2.9,3.4,0
if,3.4,4.2,0
the,4.2,4.3,0
war,4.3,4.7,0
only,4.7,5.0,0
lasted,5.0,5.5,0
long,5.5,5.8,0
enough,5.8,5.9,0
imagine,7.0,7.8,0
you,7.8,7.9,0
knowing,7.9,8.4,0
all,8.4,8.7,0
those,8.7,8.9,0
things,8.9,9.2,0
she,9.2,9.5,0
said,9.5,9.9,0
admiringly,9.9,10.4,0
you're,10.4,11.4,0
a,11.4,11.4,0
part,11.4,11.8,0
two,11.8,12.0,0
aren't,12.0,12.2,0
you,12.2,12.4,0
he,12.4,13.5,0
flushed,13.5,14.0,0
likely,14.0,14.6,0
