was,0.0,0.4,0
so,0.4,0.5,0
ludicrously,0.5,1.0,0
afraid,1.0,1.5,0
Matthew,1.5,2.9,0
STUTTER,2.9,4.078458049886622,2
however,4.078458049886622,4.478458049886622,0
was,4.478458049886622,4.878458049886622,0
spared,4.878458049886622,5.278458049886622,0
the,5.278458049886622,5.378458049886622,0
ordeal,5.378458049886622,5.678458049886622,0
of,5.678458049886622,5.878458049886622,0
speaking,5.878458049886622,6.278458049886622,0
first,6.278458049886622,6.678458049886622,0
for,6.678458049886622,7.178458049886622,0
as,7.178458049886622,7.278458049886622,0
soon,7.278458049886622,7.378458049886622,0
as,7.378458049886622,7.578458049886622,0
you,7.578458049886622,7.678458049886622,0
can,7.678458049886622,7.878458049886622,0
quote,7.878458049886622,7.978458049886622,0
it,7.978458049886622,8.178458049886622,0
that,8.178458049886622,8.378458049886621,0
he,8.378458049886621,8.378458049886621,0
was,8.378458049886621,8.478458049886623,0
coming,8.478458049886623,8.778458049886622,0
to,8.778458049886622,8.878458049886621,0
her,8.878458049886621,9.178458049886622,0
she,9.178458049886622,9.578458049886622,0
stood,9.578458049886622,9.878458049886621,0
up,9.878458049886621,10.078458049886622,0
grasping,10.078458049886622,10.678458049886622,0
with,10.678458049886622,10.878458049886621,0
one,10.878458049886621,11.078458049886622,0
fin,11.078458049886622,11.578458049886622,0
Brown,11.578458049886622,11.978458049886623,0
hand,11.978458049886623,12.378458049886621,0
the,12.378458049886621,12.778458049886622,0
handle,12.778458049886622,13.178458049886622,0
of,13.178458049886622,13.278458049886622,0
a,13.278458049886622,13.278458049886622,0
Shabby,13.278458049886622,13.678458049886622,0
old,13.678458049886622,13.978458049886623,0
fashioned,13.978458049886623,14.478458049886623,0
carpet,14.478458049886623,14.878458049886621,0
bag,14.878458049886621,15.178458049886622,0
the,15.178458049886622,15.478458049886623,0
other,15.478458049886623,15.678458049886622,0
she,15.678458049886622,15.978458049886623,0
held,15.978458049886623,16.278458049886623,0
out,16.278458049886623,16.37845804988662,0
to,16.37845804988662,16.478458049886623,0
him,16.478458049886623,16.678458049886622,0
