the,0.2,0.6000000000000001,0
third,0.6000000000000001,0.9,0
night,0.9,1.2,0
I,1.2,1.4,0
spent,1.4,1.7000000000000002,0
at,1.7000000000000002,1.9,0
the,1.9,2.0,0
Cutters,2.0,2.4,0
I,2.4,2.6,0
woke,2.6,2.9,0
suddenly,2.9,3.2,0
with,3.2,3.6,0
the,3.6,3.7,0
impression,3.7,4.0,0
that,4.0,4.2,0
I,4.2,4.4,0
had,4.4,4.5,0
heard,4.5,4.8,0
a,4.8,4.9,0
door,4.9,5.1,0
open,5.1,5.6,0
and,5.6,5.7,0
shut,5.7,5.9,0
everything,7.0,7.7,0
was,7.7,7.8,0
still,7.8,8.1,0
however,8.1,8.5,0
and,8.5,9.1,0
I,9.1,9.1,0
must,9.1,9.5,0
have,9.5,9.6,0
gone,9.6,9.9,0
to,9.9,9.9,0
sleep,9.9,10.2,0
again,10.2,10.4,0
immediately,10.4,10.8,0
