but,0.0,0.4,0
my,0.4,0.5,0
juul,0.5,0.9,0
it,0.9,0.9,0
was,0.9,1.1,0
a,1.1,1.1,0
mistake,1.1,1.5,0
you,1.5,1.7000000000000002,0
made,1.7000000000000002,1.7000000000000002,0
and,1.7000000000000002,2.1,0
instead,2.1,2.3,0
of,2.3,2.4,0
a,2.4,2.5,0
trout,2.5,2.9,0
it,2.9,3.0,0
was,3.0,3.2,0
A,3.2,3.2,0
thieving,3.2,3.6,0
horse,3.6,3.9,0
healed,3.9,4.3,0
and,4.3,4.7,0
instead,4.7,5.0,0
of,5.0,5.1,0
the,5.1,5.2,0
goose,5.2,5.5,0
killing,5.5,5.8,0
a,5.8,5.9,0
truck,5.9,6.2,0
for,6.2,6.4,0
the,6.4,6.5,0
King's,6.5,6.7,0
Supper,6.7,6.9,0
by,6.9,7.2,0
dad,7.2,7.6,0
that,7.6,7.7,0
you,7.7,7.9,0
killed,7.9,8.3,0
the,8.3,8.4,0
king's,8.4,8.7,0
goose,8.7,9.0,0
and,9.0,9.9,0
small,9.9,10.2,0
blame,10.2,10.4,0
to,10.4,10.6,0
him,10.6,10.9,0
